INDICATOR_code,Indicator,LOCATION,Country,Time,Value,Flag Codes,Flags
20600,GERD - Total (in '000 local currency),MDA,Republic of Moldova,2012,368200,,
20600,GERD - Total (in '000 local currency),MDA,Republic of Moldova,2013,356000,,
20600,GERD - Total (in '000 local currency),MDA,Republic of Moldova,2014,415200,,
20600,GERD - Total (in '000 local currency),MDA,Republic of Moldova,2015,451000,,
20600,GERD - Total (in '000 local currency),MDA,Republic of Moldova,2016,445300,,
20600,GERD - Total (in '000 local currency),MDA,Republic of Moldova,2017,453900,,
20600,GERD - Total (in '000 local currency),MNG,Mongolia,2011,30371200,,
20600,GERD - Total (in '000 local currency),MNG,Mongolia,2012,39907500,,
20600,GERD - Total (in '000 local currency),MNG,Mongolia,2013,44571600,,
20600,GERD - Total (in '000 local currency),MNG,Mongolia,2014,49655100,,
20600,GERD - Total (in '000 local currency),MNG,Mongolia,2015,35808100,,
20600,GERD - Total (in '000 local currency),MNG,Mongolia,2016,43903200,,
20600,GERD - Total (in '000 local currency),MNG,Mongolia,2017,37590500,,
20600,GERD - Total (in '000 local currency),MOZ,Mozambique,2015,1996960,,
20600,GERD - Total (in '000 local currency),NIC,Nicaragua,2011,182894,,
20600,GERD - Total (in '000 local currency),NIC,Nicaragua,2012,259138,,
20600,GERD - Total (in '000 local currency),NIC,Nicaragua,2013,279230,,
20600,GERD - Total (in '000 local currency),NIC,Nicaragua,2014,275569,,
20600,GERD - Total (in '000 local currency),NIC,Nicaragua,2015,373495,,
20600,GERD - Total (in '000 local currency),PAK,Pakistan,2011,60161274,,
20600,GERD - Total (in '000 local currency),PAK,Pakistan,2013,65556875,,
20600,GERD - Total (in '000 local currency),PAK,Pakistan,2015,67524600,,
20600,GERD - Total (in '000 local currency),PAN,Panama,2011,60020,,
20600,GERD - Total (in '000 local currency),PAN,Panama,2012,30460,,
20600,GERD - Total (in '000 local currency),PAN,Panama,2013,28300,,
20600,GERD - Total (in '000 local currency),PRY,Paraguay,2011,59655900,,
20600,GERD - Total (in '000 local currency),PRY,Paraguay,2012,95947690,,
20600,GERD - Total (in '000 local currency),PRY,Paraguay,2014,142361268.1,,
20600,GERD - Total (in '000 local currency),PRY,Paraguay,2015,182333420,,
20600,GERD - Total (in '000 local currency),PRY,Paraguay,2016,238948926.8,,
20600,GERD - Total (in '000 local currency),PER,Peru,2011,391800,,
20600,GERD - Total (in '000 local currency),PER,Peru,2012,281000,,
20600,GERD - Total (in '000 local currency),PER,Peru,2013,444300,,
20600,GERD - Total (in '000 local currency),PER,Peru,2014,615920,,
20600,GERD - Total (in '000 local currency),PER,Peru,2015,707290,,
20600,GERD - Total (in '000 local currency),PER,Peru,2016,777709,,
20600,GERD - Total (in '000 local currency),PER,Peru,2017,831415.2,,
20600,GERD - Total (in '000 local currency),PHL,Philippines,2011,11383970.81,,
20600,GERD - Total (in '000 local currency),PHL,Philippines,2013,15914710.4,,
20600,GERD - Total (in '000 local currency),ROU,Romania,2011,2786830,,
20600,GERD - Total (in '000 local currency),ROU,Romania,2012,2872728,,
20600,GERD - Total (in '000 local currency),ROU,Romania,2013,2464779,,
20600,GERD - Total (in '000 local currency),ROU,Romania,2014,2555662,,
20600,GERD - Total (in '000 local currency),ROU,Romania,2015,3476933,,
20600,GERD - Total (in '000 local currency),ROU,Romania,2016,3675142,,
20600,GERD - Total (in '000 local currency),RUS,Russian Federation,2011,610426700,,
20600,GERD - Total (in '000 local currency),RUS,Russian Federation,2012,699869800,,
20600,GERD - Total (in '000 local currency),RUS,Russian Federation,2013,749797600,,
20600,GERD - Total (in '000 local currency),RUS,Russian Federation,2014,847527000,,
20600,GERD - Total (in '000 local currency),RUS,Russian Federation,2015,914669100,,
20600,GERD - Total (in '000 local currency),RUS,Russian Federation,2016,943815200,,
20600,GERD - Total (in '000 local currency),SAU,Saudi Arabia,2011,22600000,,
20600,GERD - Total (in '000 local currency),SAU,Saudi Arabia,2012,24200000,,
20600,GERD - Total (in '000 local currency),SAU,Saudi Arabia,2013,22823969.27,,
20600,GERD - Total (in '000 local currency),SYC,Seychelles,2016,42138.468,,
20600,GERD - Total (in '000 local currency),SGP,Singapore,2011,7448500,,
20600,GERD - Total (in '000 local currency),SGP,Singapore,2012,7244744,,
20600,GERD - Total (in '000 local currency),SGP,Singapore,2013,7565823,,
20600,GERD - Total (in '000 local currency),SGP,Singapore,2014,8526470,,
20600,GERD - Total (in '000 local currency),SVN,Slovenia,2011,894213,,
20600,GERD - Total (in '000 local currency),SVN,Slovenia,2012,928306,,
20600,GERD - Total (in '000 local currency),SVN,Slovenia,2013,935006,,
20600,GERD - Total (in '000 local currency),SVN,Slovenia,2014,890232,,
20600,GERD - Total (in '000 local currency),SVN,Slovenia,2015,853067,,
20600,GERD - Total (in '000 local currency),SVN,Slovenia,2016,809180,,
20600,GERD - Total (in '000 local currency),ZAF,South Africa,2011,22209192,,
20600,GERD - Total (in '000 local currency),ZAF,South Africa,2012,23871219,,
20600,GERD - Total (in '000 local currency),ZAF,South Africa,2013,25660573,,
20600,GERD - Total (in '000 local currency),ZAF,South Africa,2014,29344977,,
20600,GERD - Total (in '000 local currency),ZAF,South Africa,2015,32336679,,
20600,GERD - Total (in '000 local currency),LKA,Sri Lanka,2013,9670000,,
20600,GERD - Total (in '000 local currency),LKA,Sri Lanka,2014,10350070,,
20600,GERD - Total (in '000 local currency),LKA,Sri Lanka,2015,11904000,,
20600,GERD - Total (in '000 local currency),TJK,Tajikistan,2011,36530.1,,
20600,GERD - Total (in '000 local currency),TJK,Tajikistan,2012,41342,,
20600,GERD - Total (in '000 local currency),TJK,Tajikistan,2013,47699,,
20600,GERD - Total (in '000 local currency),TJK,Tajikistan,2014,52300,,
20600,GERD - Total (in '000 local currency),TJK,Tajikistan,2015,52709.4,,
20600,GERD - Total (in '000 local currency),TJK,Tajikistan,2016,58200,,
20600,GERD - Total (in '000 local currency),TJK,Tajikistan,2017,70600,,
20600,GERD - Total (in '000 local currency),TZA,United Republic of Tanzania,2013,375512710.2,,
20600,GERD - Total (in '000 local currency),THA,Thailand,2011,40869992.81,,
20600,GERD - Total (in '000 local currency),THA,Thailand,2013,57038000,,
20600,GERD - Total (in '000 local currency),THA,Thailand,2014,63489000,,
20600,GERD - Total (in '000 local currency),THA,Thailand,2015,84672000,,
20600,GERD - Total (in '000 local currency),THA,Thailand,2016,113555000,,
20600,GERD - Total (in '000 local currency),TTO,Trinidad and Tobago,2011,65600,,
20600,GERD - Total (in '000 local currency),TTO,Trinidad and Tobago,2012,72520,,
20600,GERD - Total (in '000 local currency),TTO,Trinidad and Tobago,2013,99550,,
20600,GERD - Total (in '000 local currency),TTO,Trinidad and Tobago,2014,144640,,
20600,GERD - Total (in '000 local currency),TTO,Trinidad and Tobago,2015,137820,,
20600,GERD - Total (in '000 local currency),TTO,Trinidad and Tobago,2016,136470,,
20600,GERD - Total (in '000 local currency),TUN,Tunisia,2011,457010,,
20600,GERD - Total (in '000 local currency),TUN,Tunisia,2012,479856,,
20600,GERD - Total (in '000 local currency),TUN,Tunisia,2013,504000,,
20600,GERD - Total (in '000 local currency),TUN,Tunisia,2014,529042,,
20600,GERD - Total (in '000 local currency),TUN,Tunisia,2015,533000,+,National Estimation
20600,GERD - Total (in '000 local currency),TUN,Tunisia,2016,542000,,
20600,GERD - Total (in '000 local currency),UGA,Uganda,2014,118070000,,
20600,GERD - Total (in '000 local currency),UKR,Ukraine,2011,9591349.5,,
20600,GERD - Total (in '000 local currency),UKR,Ukraine,2012,10558500,,
20600,GERD - Total (in '000 local currency),UKR,Ukraine,2013,11161100,,
20600,GERD - Total (in '000 local currency),UKR,Ukraine,2014,10320300,,
20600,GERD - Total (in '000 local currency),UKR,Ukraine,2015,12224900,,
20600,GERD - Total (in '000 local currency),UKR,Ukraine,2016,11530700,,
20600,GERD - Total (in '000 local currency),UKR,Ukraine,2017,13379300,,
20600,GERD - Total (in '000 local currency),URY,Uruguay,2011,3230188.55,,
20600,GERD - Total (in '000 local currency),URY,Uruguay,2012,3411021.435,,
20600,GERD - Total (in '000 local currency),URY,Uruguay,2013,3784004.263,,
20600,GERD - Total (in '000 local currency),URY,Uruguay,2014,4467776.72,,
20600,GERD - Total (in '000 local currency),URY,Uruguay,2015,5306006.428,,
20600,GERD - Total (in '000 local currency),URY,Uruguay,2016,6491000,,
20600,GERD - Total (in '000 local currency),MAC,"China, Macao Special Administrative Region",2011,130794.4975,,
20600,GERD - Total (in '000 local currency),MAC,"China, Macao Special Administrative Region",2012,165259.4778,,
20600,GERD - Total (in '000 local currency),MAC,"China, Macao Special Administrative Region",2013,210669.353,,
20600,GERD - Total (in '000 local currency),MAC,"China, Macao Special Administrative Region",2014,384832.8067,,
20600,GERD - Total (in '000 local currency),MAC,"China, Macao Special Administrative Region",2015,490950,,
20600,GERD - Total (in '000 local currency),MAC,"China, Macao Special Administrative Region",2016,846516.582,,
20600,GERD - Total (in '000 local currency),MAC,"China, Macao Special Administrative Region",2017,695937.548,,
20600,GERD - Total (in '000 local currency),SRB,Serbia,2011,24683992,,
20600,GERD - Total (in '000 local currency),SRB,Serbia,2012,32505764,,
20600,GERD - Total (in '000 local currency),SRB,Serbia,2013,28175330,,
20600,GERD - Total (in '000 local currency),SRB,Serbia,2014,30084387,,
20600,GERD - Total (in '000 local currency),SRB,Serbia,2015,34990600,,
20600,GERD - Total (in '000 local currency),SRB,Serbia,2016,37956300,,
20600,GERD - Total (in '000 local currency),SRB,Serbia,2017,41531049,,
20600,GERD - Total (in '000 local currency),MNE,Montenegro,2011,10279.114,,
20600,GERD - Total (in '000 local currency),MNE,Montenegro,2013,12586,,
20600,GERD - Total (in '000 local currency),MNE,Montenegro,2014,12559,,
20600,GERD - Total (in '000 local currency),MNE,Montenegro,2015,13667.834,,
EXPPPP_CUR,GERD in '000 current PPP$,AUS,Australia,2011,20978100.03,,
EXPPPP_CUR,GERD in '000 current PPP$,AUS,Australia,2013,23129685.59,,
EXPPPP_CUR,GERD in '000 current PPP$,AUS,Australia,2015,21198537.68,,
EXPPPP_CUR,GERD in '000 current PPP$,AUT,Austria,2011,9955008.215,,
EXPPPP_CUR,GERD in '000 current PPP$,AUT,Austria,2012,11415059.09,,
EXPPPP_CUR,GERD in '000 current PPP$,AUT,Austria,2013,12007916.38,,
EXPPPP_CUR,GERD in '000 current PPP$,AUT,Austria,2014,12797218.82,,
EXPPPP_CUR,GERD in '000 current PPP$,AUT,Austria,2015,13139404.15,,
EXPPPP_CUR,GERD in '000 current PPP$,AUT,Austria,2016,13625459.13,,
EXPPPP_CUR,GERD in '000 current PPP$,BEL,Belgium,2011,9821964.128,,
EXPPPP_CUR,GERD in '000 current PPP$,BEL,Belgium,2012,10714987.89,,
EXPPPP_CUR,GERD in '000 current PPP$,BEL,Belgium,2013,11358644.5,,
EXPPPP_CUR,GERD in '000 current PPP$,BEL,Belgium,2014,11935862.16,,
EXPPPP_CUR,GERD in '000 current PPP$,BEL,Belgium,2015,12626868.32,,
EXPPPP_CUR,GERD in '000 current PPP$,BEL,Belgium,2016,13087928.7,,
EXPPPP_CUR,GERD in '000 current PPP$,CAN,Canada,2011,25570528.04,,
EXPPPP_CUR,GERD in '000 current PPP$,CAN,Canada,2012,26019458.35,,
EXPPPP_CUR,GERD in '000 current PPP$,CAN,Canada,2013,26506535.95,,
EXPPPP_CUR,GERD in '000 current PPP$,CAN,Canada,2014,27793536.52,,
EXPPPP_CUR,GERD in '000 current PPP$,CAN,Canada,2015,26385897.15,,
EXPPPP_CUR,GERD in '000 current PPP$,CAN,Canada,2016,26071972.41,,
EXPPPP_CUR,GERD in '000 current PPP$,CAN,Canada,2017,26222430.72,,
EXPPPP_CUR,GERD in '000 current PPP$,DNK,Denmark,2011,7283661.457,,
EXPPPP_CUR,GERD in '000 current PPP$,DNK,Denmark,2012,7468757.833,,
EXPPPP_CUR,GERD in '000 current PPP$,DNK,Denmark,2013,7793596.222,,
EXPPPP_CUR,GERD in '000 current PPP$,DNK,Denmark,2014,7877550.564,,
EXPPPP_CUR,GERD in '000 current PPP$,DNK,Denmark,2015,8181471.172,,
EXPPPP_CUR,GERD in '000 current PPP$,DNK,Denmark,2016,8063589.791,,
EXPPPP_CUR,GERD in '000 current PPP$,FRA,France,2011,53617310.52,,
EXPPPP_CUR,GERD in '000 current PPP$,FRA,France,2012,55097696.2,,
EXPPPP_CUR,GERD in '000 current PPP$,FRA,France,2013,58353303.11,,
EXPPPP_CUR,GERD in '000 current PPP$,FRA,France,2014,60585661.84,,
EXPPPP_CUR,GERD in '000 current PPP$,FRA,France,2015,61239845.91,,
EXPPPP_CUR,GERD in '000 current PPP$,FRA,France,2016,62162759.42,,
EXPPPP_CUR,GERD in '000 current PPP$,DEU,Germany,2011,95809985.31,,
EXPPPP_CUR,GERD in '000 current PPP$,DEU,Germany,2012,100490034.9,,
EXPPPP_CUR,GERD in '000 current PPP$,DEU,Germany,2013,102905465.3,,
EXPPPP_CUR,GERD in '000 current PPP$,DEU,Germany,2014,109562637.8,,
EXPPPP_CUR,GERD in '000 current PPP$,DEU,Germany,2015,113921723.1,,
EXPPPP_CUR,GERD in '000 current PPP$,DEU,Germany,2016,118473369.5,,
EXPPPP_CUR,GERD in '000 current PPP$,GRC,Greece,2011,1950684.486,,
EXPPPP_CUR,GERD in '000 current PPP$,GRC,Greece,2012,1953661.875,,
EXPPPP_CUR,GERD in '000 current PPP$,GRC,Greece,2013,2321721.058,,
EXPPPP_CUR,GERD in '000 current PPP$,GRC,Greece,2014,2436024.774,,
EXPPPP_CUR,GERD in '000 current PPP$,GRC,Greece,2015,2791715.071,,
EXPPPP_CUR,GERD in '000 current PPP$,GRC,Greece,2016,2904362.886,,
EXPPPP_CUR,GERD in '000 current PPP$,HUN,Hungary,2011,2708073.775,,
EXPPPP_CUR,GERD in '000 current PPP$,HUN,Hungary,2012,2895024.317,,
EXPPPP_CUR,GERD in '000 current PPP$,HUN,Hungary,2013,3361355.491,,
EXPPPP_CUR,GERD in '000 current PPP$,HUN,Hungary,2014,3408354.43,,
EXPPPP_CUR,GERD in '000 current PPP$,HUN,Hungary,2015,3512105.588,,
EXPPPP_CUR,GERD in '000 current PPP$,HUN,Hungary,2016,3160392.76,,
EXPPPP_CUR,GERD in '000 current PPP$,ISL,Iceland,2011,313905.0754,,
EXPPPP_CUR,GERD in '000 current PPP$,ISL,Iceland,2013,243334.2811,,
EXPPPP_CUR,GERD in '000 current PPP$,ISL,Iceland,2014,291561.7995,,
EXPPPP_CUR,GERD in '000 current PPP$,ISL,Iceland,2015,341037.695,,
EXPPPP_CUR,GERD in '000 current PPP$,ISL,Iceland,2016,353276.7615,,
EXPPPP_CUR,GERD in '000 current PPP$,IRL,Ireland,2011,3206083.369,,
EXPPPP_CUR,GERD in '000 current PPP$,IRL,Ireland,2012,3350960.791,,
EXPPPP_CUR,GERD in '000 current PPP$,IRL,Ireland,2013,3512188.928,,
EXPPPP_CUR,GERD in '000 current PPP$,IRL,Ireland,2014,3625315.46,,
EXPPPP_CUR,GERD in '000 current PPP$,IRL,Ireland,2015,3855250.302,,
EXPPPP_CUR,GERD in '000 current PPP$,IRL,Ireland,2016,3995003.32,,
EXPPPP_CUR,GERD in '000 current PPP$,ITA,Italy,2011,26111690.33,,
EXPPPP_CUR,GERD in '000 current PPP$,ITA,Italy,2012,27419620.16,,
EXPPPP_CUR,GERD in '000 current PPP$,ITA,Italy,2013,28459417.41,,
EXPPPP_CUR,GERD in '000 current PPP$,ITA,Italy,2014,29448322.44,,
EXPPPP_CUR,GERD in '000 current PPP$,ITA,Italy,2015,29833322.79,,
EXPPPP_CUR,GERD in '000 current PPP$,ITA,Italy,2016,29915927.46,,
EXPPPP_CUR,GERD in '000 current PPP$,JPN,Japan,2011,148389229.8,,
EXPPPP_CUR,GERD in '000 current PPP$,JPN,Japan,2012,152325567.9,,
EXPPPP_CUR,GERD in '000 current PPP$,JPN,Japan,2013,164655763.8,,
EXPPPP_CUR,GERD in '000 current PPP$,JPN,Japan,2014,169554148.5,,
EXPPPP_CUR,GERD in '000 current PPP$,JPN,Japan,2015,169673090.5,,
EXPPPP_CUR,GERD in '000 current PPP$,JPN,Japan,2016,168644913,,
EXPPPP_CUR,GERD in '000 current PPP$,KOR,Republic of Korea,2011,58379654.15,,
EXPPPP_CUR,GERD in '000 current PPP$,KOR,Republic of Korea,2012,64862488.57,,
EXPPPP_CUR,GERD in '000 current PPP$,KOR,Republic of Korea,2013,68234054.75,,
EXPPPP_CUR,GERD in '000 current PPP$,KOR,Republic of Korea,2014,73099813.33,,
EXPPPP_CUR,GERD in '000 current PPP$,KOR,Republic of Korea,2015,75734110.76,,
EXPPPP_CUR,GERD in '000 current PPP$,KOR,Republic of Korea,2016,79354275.1,,
EXPPPP_CUR,GERD in '000 current PPP$,LUX,Luxembourg,2011,697603.2456,,
EXPPPP_CUR,GERD in '000 current PPP$,LUX,Luxembourg,2012,619110.2681,,
EXPPPP_CUR,GERD in '000 current PPP$,LUX,Luxembourg,2013,676602.3944,,
EXPPPP_CUR,GERD in '000 current PPP$,LUX,Luxembourg,2014,712332.2377,,
EXPPPP_CUR,GERD in '000 current PPP$,LUX,Luxembourg,2015,742284.9105,,
EXPPPP_CUR,GERD in '000 current PPP$,LUX,Luxembourg,2016,741123.8279,,
EXPPPP_CUR,GERD in '000 current PPP$,MEX,Mexico,2011,9775282.93,,
EXPPPP_CUR,GERD in '000 current PPP$,MEX,Mexico,2012,9798989.987,,
EXPPPP_CUR,GERD in '000 current PPP$,MEX,Mexico,2013,10292545.28,,
EXPPPP_CUR,GERD in '000 current PPP$,MEX,Mexico,2014,11519161.95,,
EXPPPP_CUR,GERD in '000 current PPP$,MEX,Mexico,2015,11376310.78,,
EXPPPP_CUR,GERD in '000 current PPP$,MEX,Mexico,2016,11025882.36,,
EXPPPP_CUR,GERD in '000 current PPP$,NLD,Netherlands,2011,14634388.47,,
